text,label
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,cash_withdrawal_charge
Can I use my new card?,activate_my_card
"If my funds are running low, will the app top up automatically?",automatic_top_up
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,transfer_fee_charged
What do I do if the ATM ate my card?,card_swallowed
How can many disposable cards can I have per day?,disposable_card_limits
"With this app, will I be able to exchange currency?",exchange_via_app
Why is the exchange rate so exorbitant? This should have been a much higher amount of cash for that to apply.,wrong_exchange_rate_for_cash_withdrawal
How do I add money to my card?,topping_up_by_card
"I sent money to someone but they haven't gotten it, what's going on?",transfer_not_received_by_recipient
I would like a second card.,getting_spare_card
How much more do I have to pay to exchange currencies?,exchange_charge
My refund is missing from my statement.,Refund_not_showing_up
Your company is lame. Shut down all my account services right now.,terminate_account
I see a direct debit payment on my app that I did not do,direct_debit_payment_not_recognised
Help me set up a new PIN?,change_pin
tell me how I can order my card.,order_physical_card
Are there limits with top-up?,top_up_limits
Why was I double charged?,transaction_charged_twice
Someone else might be using my card without my permission.,compromised_card
Do you offer free ATM withdrawals of ones hometown currency while on holiday?,wrong_exchange_rate_for_cash_withdrawal
I am having trouble withdrawing cash.,declined_cash_withdrawal
I have a pending payment from stuff I bought this morning.,pending_card_payment
How do I link my card,card_linking
Why isn't my cheque deposit showing on my account?  I though it would be faster and would like to to look into it and help.,balance_not_updated_after_cheque_or_cash_deposit
why did my account decline a incoming transfer,beneficiary_not_allowed
My exchange rate is wrong when I get cash.,wrong_exchange_rate_for_cash_withdrawal
Explain why my top up has been reverted please.,top_up_reverted
"On my disposable card, is there a transaction limit?",disposable_card_limits
How do I troubleshoot when contactless doesn't work?,contactless_not_working
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,cash_withdrawal_charge
I exchanged cash when traveling and the rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal
Can I have more disposable cards?,disposable_card_limits
It appears my top-up has not gone through.,pending_top_up
What documents do I need for the identity check?,verify_my_identity
"I need to add a serious amount of cash to my card, how do I do that?",top_up_limits
How long do I have to wait until the transferred money shows up?,balance_not_updated_after_bank_transfer
Please check and let me know why my transfers are getting declined.,declined_transfer
I believe my top up did not work.,top_up_failed
How long until my card will get here?,card_delivery_estimate
Why has my card payment been reversed?,reverted_card_payment?
How do I fix my card if it is broken?,card_not_working
Are there charges for using a bank card to top up,top_up_by_card_charge
Can my children open an account?,age_limit
How do I dispute a direct debit that I didn't do?,direct_debit_payment_not_recognised
I think my card payment has been refunded,reverted_card_payment?
Why can't I take $100 out,wrong_amount_of_cash_received
I need to find the top up verification code,verify_top_up
My transaction is on the wrong account.,cancel_transfer
"Hi, I am trying to buy something online, but i think there is some issue in my card. As payment is reverted. Please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?
Please tell me why I am having problems transferring to a beneficiary.,beneficiary_not_allowed
I tried to do a transfer but it didn't go through.,failed_transfer
I didn't make this payment!,card_payment_not_recognised
I have lost my credit card in the ATM!,card_swallowed
The bank machine didn't give my card back how do I get a new one fast?,card_swallowed
Show me how to change my pin?,change_pin
Is my card ready for use or does it need activated and if so how?,activate_my_card
I tried using my credit card with top up but it didn't work! I thought it was supposed to?,top_up_failed
is apple pay a top up service?,apple_pay_or_google_pay
"In the app, how can I make it show the new card that arrived?",card_linking
I bought an item then noticed the exchange rate was wrong.,card_payment_wrong_exchange_rate
What is the point of an identity check?,why_verify_identity
Is there an exchange fee?,exchange_charge
The payment I made with my card is not showing up.,reverted_card_payment?
What steps do I have to go through in order to activate my new card?,activate_my_card
How much does currency exchange cost?,exchange_charge
Is there an additional cost to exchange currencies?,exchange_charge
My payment did not go through because the app reverted it,reverted_card_payment?
Whats the limit on my top up,top_up_limits
Where can I find Mastercard ATMs?,atm_support
"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do.",direct_debit_payment_not_recognised
Does the exchange rate change?,exchange_rate
Can I transfer my salary onto here?,receiving_money
What documents do I need to validate my identity?,verify_my_identity
Top up keeps failing,top_up_failed
What is the need to verify my identity?,why_verify_identity
Why is the exchange rate wrong for my international withdrawal?,wrong_exchange_rate_for_cash_withdrawal
Do I get charged if I get money?,top_up_by_bank_transfer_charge
